index,embeddings_intensities_x,embeddings_intensities_y,embeddings_256_x,embeddings_256_y
2015330,18.229969,0.68502307,-3.2349281,-0.08448148
2016924,-20.980085,2.2629037,-3.0994782,1.9100674
2017115,14.909162,0.91514903,-3.100116,0.12991247
2018206,-20.021492,2.3444808,-5.194926,1.2325355
8064,15.312539,1.3948135,-3.480853,-0.42223957
15315,-21.601782,3.4483058,-5.012778,-0.5928994
68851,15.19826,-0.56082785,-10.487453,-3.585341
263288,15.501423,0.7704739,-3.6582448,-0.32310143
295069,-21.482418,2.852876,-3.3030899,0.53651774
320344,17.604923,1.5617893,-9.638342,-5.3705487
324316,16.213842,1.8872317,-9.939484,-3.620488
360659,17.345947,-1.0948603,-10.478526,-3.5817695
393402,15.674249,1.7715654,-9.95935,-1.9957949
450507,15.069114,-0.31273636,-4.2597175,0.07907498
499973,15.040728,0.94340557,-9.317754,-3.413294
507401,-21.346165,2.4107256,-4.164748,0.9429197
509629,-19.886808,3.4906569,-3.8875086,2.5411181
519974,-19.952555,2.2520468,-4.297536,0.61771184
663181,15.078732,0.93554366,-9.249895,-3.3100593
680217,17.172312,-0.9514362,-4.452576,0.12890698
707238,-20.082403,2.3198936,-4.1256742,-0.030057535
866430,-20.297462,2.1812165,-3.5724485,-0.4170079
1089912,-21.030386,2.0201542,-4.3636365,0.1201008
1117683,-20.406025,2.158178,-9.349981,-4.5513926
1126049,-20.50485,2.2612553,-4.2208905,0.16776812
1191347,15.422112,-0.6996398,-9.45229,-2.9913104
1220003,-19.97936,2.3797076,-4.803692,-0.41332045
1255668,-20.32904,2.1319225,-3.8672364,-0.1324337
1386002,15.881925,1.8703979,-11.046455,-3.3777843
1425359,16.755959,1.832796,-4.9596477,0.96403223
1830389,-20.06491,2.2767792,-4.5333724,0.6018014
1859693,17.730703,1.6579595,-4.0959516,-0.11666035
1950586,-21.005678,2.1189995,-3.241867,1.8978008
1961591,-20.304823,2.1815054,-5.2150226,0.22409685
1974795,-21.124374,2.6558628,-3.9011483,0.099772416
2002264,-20.971766,2.155015,-3.2296536,0.41062742
2004528,-21.522453,2.7832515,-3.747245,-0.017443007
2015331,15.057178,0.4549019,-3.0163734,0.30984518
2016925,15.406144,-0.64742804,-4.026869,3.0864966
2017116,15.228665,-0.61272264,-3.238616,0.26830053
2018207,-20.031246,2.346682,-5.101098,1.2729295
8065,16.202312,1.6237808,-3.6578352,-0.34277946
15316,-21.59426,3.2641635,-7.0636754,-1.3260269
68852,15.313621,1.2513165,-10.760959,-3.4087577
263289,17.269281,1.7384139,-3.7136693,-0.35279822
295070,-21.002731,2.0521271,-3.3472872,0.6056773
320345,18.076122,0.48699054,-9.603273,-5.3560605
324317,15.022108,0.27589366,-9.497209,-3.0726056
360660,16.59006,-0.7868391,-10.437588,-3.5062559
393403,14.943498,0.91891456,-9.975738,-1.9576812
450508,15.098717,0.7893486,-3.7424736,-0.20782292
499974,15.069574,0.5177808,-9.280447,-3.3943317
507402,-21.411367,2.4665687,-3.8946419,0.8615519
509630,-19.876781,4.18321,-4.2240524,2.7113326
519975,-20.053833,2.29638,-3.7257705,-0.23838939
663182,15.498675,1.5281142,-9.239858,-3.4649796
680218,15.198061,-0.11874972,-4.607423,0.94260204
707239,-20.390736,2.2303078,-4.0967155,0.46184897
866431,-20.326351,2.246954,-3.5893965,-0.38905087
1089913,-21.491564,2.8475702,-4.16077,0.010621529
1117684,-19.992653,2.3397813,-9.454744,-4.2425103
1126050,-20.043257,2.268803,-4.1376433,0.12960996
1191348,16.32821,-1.2319151,-9.727194,-2.9508078
1220004,-19.48087,3.0258117,-3.7154276,0.5668572
1255669,-19.92558,2.3584032,-3.778705,-0.2871296
1386003,16.093626,-0.7309509,-11.236917,-3.1782334
1425360,16.504223,2.0623457,-4.958876,0.85167205
1830390,-21.650763,3.2225804,-4.1906366,0.65837514
1859694,-20.455423,2.2078888,-4.5361147,0.6024512
1950587,-20.929192,2.2187269,-3.666421,1.9205852
1961592,-21.073572,2.5881693,-4.36995,0.12277196
1974796,-21.185114,2.9206104,-3.7285132,-0.19406863
2002265,18.000513,-0.19427572,-3.1645079,0.76065433
2004529,-20.913004,2.1086128,-3.5556173,-0.037879758
2015332,17.078741,-1.1938359,-3.228621,0.17011066
2016926,15.216889,1.2404546,-3.281657,2.11987
2017117,14.980431,0.17896684,-3.266904,0.7447956
2018208,-20.104744,2.318509,-5.192687,1.2007716
8066,15.099177,0.88496965,-3.5585566,-0.38865215
15317,-21.577843,3.1507874,-4.757098,-0.24752504
68853,16.77458,1.8527586,-10.996219,-3.1782238
263290,18.031256,0.11003399,-4.129149,-0.14812988
295071,-20.998737,2.2126174,-3.5649784,0.94606227
320346,15.233029,1.2789727,-1.8894148,-0.5020556
324318,16.776543,-1.2542008,-9.864618,-3.0551524
360661,16.04612,1.7761143,-9.367565,-3.3530128
393404,15.780479,-0.9233648,-10.478326,-1.8484951
450509,16.99832,-1.1418366,-3.8524654,-0.18668593
499975,17.746218,1.3862723,-9.240634,-3.3366513
507403,-20.575018,2.1092243,-4.166088,1.5477471
509631,-20.021242,4.3217807,-3.9332879,2.8924723
519976,-20.12772,2.2728539,-4.271074,-0.013276806
663183,16.193342,-1.2732923,-9.380436,-4.991586
680219,16.449505,-1.2867769,-4.392736,0.14264084
707240,-20.019573,2.2987022,-4.081506,0.44887137
866432,-20.436922,2.2010708,-3.699417,-0.36080042
1089914,-20.828445,2.0917823,-4.27972,-0.02048492
1117685,-20.313923,2.235577,-4.003286,-0.4203816
1126051,-19.563148,2.9611275,-4.371116,0.31543046
1191349,17.819635,1.3627517,-9.66358,-3.0750425
1220005,-21.692408,3.1570942,-3.761598,0.6424422
1255670,-19.464315,3.02555,-3.6929843,-0.27337041
1386004,17.644754,1.5550358,-11.423853,-2.7681031
1425361,15.562717,-0.6042869,-4.187,-0.15961625
1830391,-21.420523,2.3857825,-3.330563,1.8674039
1859695,-21.170126,2.463408,-4.6622634,0.61291665
1950588,-20.363873,2.1943123,-4.84654,2.8664036
1961593,-21.46041,2.5008986,-4.80937,0.119328626
1974797,-21.425928,2.5573397,-3.8762982,0.10981252
2002266,-21.391735,2.7879133,-2.888353,1.1550295
2004530,-20.911543,2.2219024,-4.1940784,0.0148142
2015333,15.357604,-0.64430404,-3.1943235,0.25113598
2016927,18.137598,0.51888156,-3.9416013,3.0797353
2017118,15.17601,-0.31195527,-3.373576,0.70605654
2018209,-21.583284,3.2476876,-5.166933,1.1608808
8067,-21.079536,2.2015746,-3.620282,-0.33062395
15318,-21.58969,3.3078187,-4.863051,0.042979017
68854,17.503374,-0.84320045,-10.977998,-3.216633
263291,18.176132,0.23844598,-4.099645,-0.38440344
295072,-20.897291,2.2052777,-3.9824884,0.9288414
320347,15.5067215,-0.22307636,-3.0165782,1.0712206
324319,18.115135,0.49866512,-10.194006,-2.9066958
360662,16.770521,-1.1681591,-9.4254875,-3.4441023
393405,15.576218,1.585319,-10.109071,-2.0315573
450510,-20.867126,2.1827955,-4.2784953,-0.28665245
499976,15.0479555,-0.06326983,-9.3191,-3.3397899
507404,-21.512888,2.91595,-4.0187354,1.4689664
509632,-19.8203,2.8298938,-6.0912614,2.2398663
519977,-19.602308,3.0867045,-8.207518,-1.4269464
663184,15.064527,0.41123202,-9.368889,-5.2542534
680220,18.047792,1.0993327,-5.018371,0.98816526
707241,-21.732689,3.209739,-4.1598477,0.32605132
866433,-19.988941,2.290307,-4.1809554,0.070147425
1089915,-21.107115,2.1853523,-4.213401,-0.07927495
1117686,-20.454428,2.1744797,-3.8438942,0.29613784
1126052,-21.532967,3.3136747,-4.210865,0.023623666
1191350,17.627428,1.5320604,-10.073543,-3.0579624
1220006,-21.524252,3.2552345,-4.1141624,0.95266724
1255671,-20.092506,2.3789556,-3.8569257,-0.22515671
1386005,16.217926,-0.99058807,-10.446239,-3.6579049
1425362,15.882391,2.0100107,-5.005596,0.99902815
1830392,-20.453163,2.2354999,-5.4785843,1.6051092
1859696,16.819838,2.2293334,-4.7719426,0.7209154
1950589,-20.531134,2.1895308,-5.891311,1.5973411
1961594,-21.283339,2.450253,-4.7098246,-0.29447907
1974798,-21.091417,2.1039252,-3.7246113,-0.29668033
2002267,16.179556,1.7321107,-3.7204943,-0.013190819
2004531,-20.882711,2.2404525,-4.028667,-0.1396388
2015334,15.912378,1.5080831,-3.5077357,0.010543776
2016928,-21.04168,2.2023048,-3.9154277,3.0336711
2017119,15.013541,0.8743479,-3.2941985,0.26841223
2018210,-21.639116,3.3142927,-4.7344937,0.11313102
8068,-21.33058,2.7361841,-3.5713234,-0.3995213
15319,-21.606594,3.2118378,-4.0472374,-0.27638507
68855,15.844587,-0.98703074,-11.0139065,-3.1709166
263292,-21.274834,2.5536687,-3.790113,-0.3942748
295073,-20.984644,2.2487679,-3.9745276,0.6081367
320348,17.481722,-0.62002194,-2.8752048,0.77977896
324320,15.384907,1.721029,-10.315208,-2.8735259
360663,17.73343,1.4775006,-9.462268,-4.916815
393406,15.171931,1.3395113,-9.995846,-2.1591575
450511,-20.373438,2.2418802,-4.441254,-0.31654525
499977,15.2687,1.3280602,-9.478715,-3.4552443
507405,-21.705954,3.1792688,-4.0358286,1.588703
509633,-20.872553,4.512883,-5.363627,1.388328
519978,-21.628454,3.2340229,-5.16187,0.5950281
663185,16.502867,-1.2197089,-1.9527234,-0.4394427
680221,18.109463,1.0783335,-6.34467,0.21990189
707242,-21.45233,3.2425098,-4.50884,0.45208913
866434,-20.034441,2.3020806,-3.775306,-0.2400559
1089916,-20.910717,2.095249,-4.5375395,0.002260343
1117687,-19.956038,2.391944,-3.762629,0.24454558
1126053,-21.398623,3.343642,-4.3236623,0.030239021
1191351,17.570694,1.418391,-9.929729,-3.2348382
1220007,-21.579212,3.3250923,-4.292465,1.356862
1255672,-21.591215,3.3408687,-3.8730884,-0.08389476
1386006,17.107124,1.6821444,-10.459639,-3.5337903
1425363,17.169958,-1.0781525,-5.2793994,0.9361443
1830393,-19.40073,2.9870427,-5.805997,2.1083145
1859697,-21.37761,2.7737243,-4.7698135,0.71478736
1950590,-20.01226,2.3216245,-6.467509,2.1499276
1961595,-20.522896,2.131713,-4.572866,-0.3333895
1974799,15.8411875,-1.0006119,-4.308283,0.034386948
2002268,17.89297,-0.36953115,-4.033161,-0.16254209
2004532,-20.997269,2.0895689,-4.1806755,-0.02977346
2015335,16.56699,1.9360088,-3.5785093,-0.04000068
2016929,-20.448435,2.2018948,-4.1360016,3.1431258
2017120,16.783207,-1.2791277,-3.6515527,0.9079075
2018211,-19.484198,2.7364008,-3.734452,-0.33187345
8069,-20.959946,2.210855,-3.6359115,-0.35532337
15320,-19.479355,3.0633564,-5.1108894,-0.26691905
68856,15.275483,1.1941262,-11.003998,-3.1104
263293,16.879745,2.1656044,-3.7858062,-0.39004907
295074,-20.945795,2.1283946,-4.149891,0.1343048
320349,17.966705,0.8536668,-3.2837012,0.52084905
324321,16.710728,-1.2448099,-10.503663,-2.7680202
360664,15.966004,-1.0652071,-9.481117,-5.294299
393407,15.774447,1.8695381,-9.86987,-1.9697483
450512,-20.898546,2.1193907,-4.6568303,-0.13450754
499978,17.999258,0.4593479,-9.419446,-3.320522
507406,-20.346779,2.1216798,-4.0333714,1.563139
509634,-20.813812,4.5192227,-5.71609,1.6077498
519979,-19.467745,2.8341274,-5.723968,1.2886102
663186,17.701193,1.4048312,-2.2736268,-0.114335075
680222,18.2006,0.15414126,-5.6297545,0.60726506
707243,-21.529808,3.349998,-4.5345583,0.65920633
866435,-21.502428,3.2446704,-4.611702,0.25499028
1089917,-21.421316,2.474254,-4.154963,0.005850893
1117688,-19.935492,2.3704352,-4.1797967,0.2781866
1126054,-19.517439,2.9384027,-4.365324,0.042431537
1191352,15.157446,-0.5585108,-9.779823,-3.251422
1220008,-19.597267,3.0119245,-4.141558,1.0648028
1255673,-21.615564,3.0730324,-3.8022058,-0.31278732
1386007,15.254658,-0.48552033,-10.250955,-3.452488
1425364,16.983746,1.693759,-5.271355,0.8726294
1830394,-21.49817,3.4027054,-4.379452,0.92476034
1859698,15.542629,1.4413544,-4.7191124,0.77725023
1950591,-20.031237,2.424559,-5.431052,1.3619934
1961596,-20.87564,2.248362,-5.2061715,0.029690344
1974800,-21.026588,2.151733,-3.7657144,-0.3008725
2002269,18.005434,-0.20528252,-4.6818504,0.5566123
2004533,-21.454853,2.7640681,-4.3462863,0.0011326963
2015336,-21.033659,2.1287913,-3.714756,-0.08735236
2016930,-21.553452,2.9525304,-3.9580727,3.0458677
2017121,16.183231,1.6343509,-3.6758304,0.72235626
2018212,-19.513145,2.9219263,-3.7436025,-0.25521672
2083369,17.25411,1.6652362,-3.328357,0.97662324
8070,-21.11259,2.2915797,-3.9783506,-0.2131325
15321,-20.116673,4.281317,-9.10351,-3.3298264
68857,15.952762,-1.1569144,-10.96963,-3.1467087
263294,-21.012499,2.1844385,-4.5001183,-0.11078981
295075,-20.964933,2.1084116,-4.2641025,0.6064111
320350,15.171315,0.8749403,-3.6407278,0.1869944
324322,17.35255,-1.0333648,-10.826314,-2.8951247
360665,16.512682,1.8265485,-9.641735,-5.3834934
393408,17.930653,0.37799826,-10.594667,-1.7903559
450513,-20.957062,2.1313043,-4.46954,-0.08426819
499979,16.06211,-1.1656774,-9.350826,-3.3708274
507407,-20.04178,2.3796306,-4.0810895,1.7776104
509635,-20.956392,4.397235,-5.257361,1.2108347
519980,-19.460041,3.0046022,-5.6289334,1.4114075
663187,16.564024,1.9066594,-2.7076104,0.31306797
680223,15.648322,1.5690237,-4.672247,-0.3311834
707244,-21.585726,3.220859,-4.357098,0.62881386
866436,-21.479559,3.3051214,-4.2633696,0.095856905
1089918,-20.925343,2.0869265,-4.217955,0.038524617
1117689,-21.5402,3.2824504,-3.7143629,0.10322893
1126055,-19.492947,2.7938433,-4.2317743,0.025615739
1191353,15.499136,-0.74049294,-9.914454,-3.456265
1220009,-19.934704,3.269839,-4.134026,1.1035748
1255674,-19.517862,3.0225112,-3.7638032,-0.31313014
1386008,15.985277,-1.060294,-10.481329,-3.2801552
1425365,17.26542,1.8106722,-5.38415,1.1636212
1830395,-21.633747,3.3051908,-4.5887628,2.5428333
1859699,-21.384285,2.7798927,-4.726193,0.6373992
1950592,-20.091505,2.255084,-4.50462,2.6463153
1961597,-21.011688,2.181134,-5.212298,0.18585443
1974801,-20.919827,2.2281857,-9.326397,-4.769362
2002270,15.297036,1.2605904,-4.6773796,0.14467354
2004534,-21.034428,2.1060078,-4.371207,-0.0479694
2015337,-20.921549,2.1664238,-5.2597146,1.1350169
2016931,-21.393816,2.4460902,-4.204059,3.2609367
2017122,15.50873,-0.45355818,-3.8198535,1.1757867
2018213,-20.826181,3.5589936,-4.273727,0.17374751
2083370,15.654715,1.5247447,-3.2374065,0.06155606
8071,-21.338411,2.7498186,-3.6608279,-0.3728037
15322,-20.12766,3.9233627,-5.136177,-0.27677014
68858,17.31165,1.3834519,-11.09209,-3.0688734
263295,18.170244,0.51162636,-4.4953604,0.053214338
295076,-20.393764,2.2060301,-4.6056366,0.75504994
320351,16.321398,1.6781304,-3.8822875,0.012879973
324323,14.88331,0.9172661,-11.03167,-3.012322
360666,17.991013,-0.25856295,-1.9019043,-0.487485
393409,16.795937,2.0531075,-10.574612,-1.9067793
450514,-21.00967,2.1506255,-4.59573,-0.4365084
499980,15.704517,1.6758642,-9.348038,-3.3454065
507408,-21.563,3.304495,-3.883053,1.6418358
509636,-21.04501,4.364289,-5.8448763,2.280438
519981,-19.907629,4.299166,-5.1569448,0.73766655
663188,18.004831,0.48806655,-3.3757486,0.60535866
680224,15.217396,0.670455,-4.8975844,0.16942741
707245,-21.559498,3.3520029,-4.3196173,1.2319613
866437,-21.601423,3.207766,-4.741645,0.35266307
1089919,-21.405909,2.4035072,-4.1903524,-0.009320722
1117690,-21.52296,3.2677844,-4.3392615,0.28216287
1126056,-19.690289,2.811656,-3.8391776,-0.27899322
1191354,14.888718,0.57095367,-9.787931,-3.2081816
1220010,-19.472336,2.9555752,-4.19278,1.0706005
1255675,-19.508009,2.9058821,-3.7850757,-0.14446221
1386009,16.381863,1.7953409,-9.757294,-3.2229397
1425366,14.880351,-0.062355902,-5.1994934,1.0241299
1830396,-19.683788,2.86058,-4.4929156,2.9667575
1859700,-21.399374,2.518797,-4.8012977,0.6515781
1950593,-21.51964,3.231239,-5.762465,1.5162693
1961598,-21.296904,2.59197,-5.497072,0.111297525
1974802,-21.055698,2.0775023,-3.678301,0.6177892
2002271,16.49585,-1.1600611,-4.621125,0.2534178
2004535,-21.087654,2.1087728,-4.174441,-0.16205159
2015338,-21.048086,2.226932,-3.922727,-0.0847457
2016932,-21.550257,2.9381588,-4.193871,3.0754764
2017123,15.360196,-0.69984084,-3.721831,0.75851965
2018214,-19.988476,4.1657395,-5.031407,0.5606312
2083371,15.454061,-0.62354636,-3.238202,0.062485516
8072,16.547009,-1.34329,-3.7896535,-0.2257293
15323,-19.54518,2.924569,-5.9996767,0.2135588
68859,16.350967,1.8991294,-10.961459,-3.1326478
263296,-21.03918,2.156363,-4.24945,-0.25794846
295077,-20.470499,2.2042181,-4.815804,1.0465487
320352,15.296662,-0.3392986,-3.7202218,-0.2282166
324324,16.736658,1.7891245,-10.442745,-2.6788425
360667,16.241512,1.8672861,-2.7518454,0.04527166
393410,16.022535,1.7913296,-10.456215,-1.848618
450515,-21.073109,2.0793183,-4.325881,0.24945264
499981,17.87244,1.1666328,-9.269821,-3.2663226
507409,-21.563385,3.2569919,-4.247428,1.5674416
509637,-21.166487,4.3427835,-6.297266,2.4676993
519982,-19.847015,3.4278812,-5.7878094,0.0023587437
663189,15.5356045,-0.7170853,-3.8998988,0.51203126
680225,15.631309,1.6899081,-6.807145,1.0660746
707246,-19.89528,3.3484948,-4.2483697,1.1489776
866438,-19.583622,3.0002997,-4.782482,1.0253664
1089920,-21.488432,2.9121492,-4.5349064,0.039064877
1117691,-19.41196,2.90019,-3.9287355,0.042391066
1126057,-19.503517,2.8817148,-4.2090735,-0.11853365
1191355,15.36675,-0.9234189,-10.483413,-3.2193332
1220011,-19.578371,2.7061455,-4.2575793,1.202933
1255676,-19.579664,3.0006866,-3.7510977,-0.17973976
1386010,17.007807,1.4079869,-9.589115,-3.2639394
1425367,15.569183,1.3939614,-5.4707923,1.2422785
1830397,-19.677246,2.7373223,-5.3201537,2.3924463
1859701,-21.32749,2.48451,-4.780544,0.77830607
1950594,-19.619976,2.8921697,-4.548648,2.4919784
1961599,-20.121088,2.379612,-4.9669127,0.3436082
1974803,-21.016493,2.2126503,-3.9212456,0.69804275
2002272,17.98174,-0.3660826,-5.261721,0.11354224
2004536,-21.529814,2.907632,-4.7398996,0.4403519
2015339,17.057669,-1.1727693,-5.4659734,1.3541325
2016933,-20.493006,2.2626092,-4.271616,3.1560304
2017124,17.842503,1.275914,-3.8922913,1.3844492
2018215,-19.657125,4.01033,-4.787104,0.35844737
2083372,17.815231,-0.58051765,-3.4516256,0.28068072
8073,-20.982878,2.074211,-3.8480325,-0.0063732862
15324,-20.7715,3.7501996,-5.7994876,1.2202815
68860,15.087661,-0.12302388,-10.8698,-3.231665
263297,-19.986467,2.3681102,-4.78539,0.23120415
295078,-21.498156,2.8579893,-4.839743,1.183729
320353,15.844163,-0.8109539,-3.6433945,-0.12715164
324325,17.576057,-0.7409642,-10.453975,-2.6782846
360668,17.811323,-0.37141815,-2.833788,0.075787514
393411,17.787905,1.0443795,-10.62286,-1.0894972
450516,-21.522734,2.8970456,-4.5940237,0.77443296
499982,15.560939,0.83318555,-9.331894,-3.3589966
507410,-19.587152,2.71594,-4.1239986,1.5124563
509638,-21.082602,4.3563128,-4.540803,3.2163448
519983,-19.745493,2.8766403,-5.833326,1.6396171
663190,15.117635,1.084497,-4.3502946,0.806022
680226,16.276936,1.8372444,-6.0866666,2.0857127
707247,-19.54905,3.0114052,-4.7269073,1.6217285
866439,-19.523907,2.9189029,-5.44694,1.0774659
1089921,-21.005604,2.1389694,-4.4801965,-0.031919006
1117692,-21.445477,3.2650352,-3.8329048,0.16448586
1126058,-20.410265,3.6365836,-4.7376995,0.45697176
1191356,18.024418,-0.18889874,-9.886569,-3.2274003
1220012,-20.557722,3.7076328,-4.564139,1.6798333
1255677,-19.626217,2.855128,-4.8117604,0.80324155
1386011,18.052858,0.56982625,-3.743475,-0.043046206
1425368,17.735312,-0.68452144,-7.0410624,2.4559636
1830398,-19.835365,4.2646446,-4.4021697,2.8715909
1859702,-20.994122,2.198363,-4.7716007,0.7204112
1950595,-19.584234,2.8853672,-6.3355746,2.517851
1961600,-21.38532,2.4658847,-5.3569756,0.22982475
1974804,-20.815851,2.0797317,-4.1847734,0.8103659
2002273,-21.066511,2.2434068,-4.489165,-0.008296935
2004537,-21.479925,2.8618293,-4.574033,0.3383583
2015340,-21.574106,3.464561,-5.2834554,1.2233678
2016934,-19.540688,3.0159209,-4.2704926,3.3155887
2017125,17.338348,1.5683615,-3.756893,1.1197199
2018216,-19.855213,4.2420845,-5.433451,0.6919443
2083373,17.286486,1.7479357,-3.5642643,0.32247487
2105666,15.095053,-0.38452607,-1.8899621,-0.488207
8074,15.747029,0.911864,-4.113275,-0.09656685
15325,-19.617907,2.9376488,-5.9227314,1.3084493
68861,18.266735,0.3448562,-10.95432,-3.1356018
263298,-20.907885,2.058678,-4.544011,-0.091556035
295079,-19.990492,2.3456428,-4.8769956,1.2721512
320354,17.428377,-0.9376322,-4.825972,0.8609079
324326,18.027233,-0.045805678,-11.033695,-2.8726566
360669,15.033467,0.3406198,-3.0402043,0.41821942
393412,14.996683,0.38627678,-10.661977,-1.1890367
450517,-21.408728,2.8473978,-6.070777,-0.19919878
499983,16.516716,-1.1226704,-9.37637,-3.3165789
507411,-21.464716,3.375743,-4.480151,1.8220714
509639,-19.57197,3.8029637,-4.2724,3.0584278
519984,-19.814537,2.7168999,-5.616034,0.1202524
663191,16.894007,1.8987248,-4.727869,1.1318116
680227,18.036938,0.9220531,-6.3359103,1.715828
707248,-19.546675,2.784867,-4.594368,1.4823794
866440,-19.563873,2.8457353,-5.1260858,0.7326325
1089922,-20.959644,2.1171527,-4.507599,0.26182044
1117693,-19.628016,2.8113656,-4.6037025,0.13331419
1126059,-19.833092,3.424401,-4.8278427,0.37762025
1191357,16.400583,2.0066748,-9.770552,-3.1419816
1220013,-20.187586,3.29286,-4.325206,1.229121
1255678,-20.246418,3.2595773,-4.109753,-0.06715928
1386012,18.1269,0.9504749,-9.652367,-5.391048
1425369,16.59401,-1.0252796,-6.933352,2.4326541
1830399,-19.68396,4.092743,-6.0056953,1.8367248
1859703,-20.930725,2.1744368,-4.818838,0.9334617
1950596,-19.572721,2.937785,-6.4569535,2.5479474
1961601,-21.332256,2.5282733,-5.532579,0.4454328
1974805,-21.341171,2.7506807,-6.2960877,-0.39727426
2002274,15.383596,-0.28172278,-4.40928,-0.25806084
2004538,-21.530453,2.9020264,-4.9740305,0.8822953
2015341,-19.453419,2.858827,-6.278873,2.069918
2016935,-21.508009,3.244836,-4.7087917,3.327358
